market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_order_place_duration,estimated_store_to_consumer_driving_duration
6.0,2015-01-29 22:15:45,2015-01-29 22:38:27,6477,dessert,5.0,2,1500,2,400,900,,,,251,347.0
5.0,2015-02-15 18:24:36,2015-02-15 18:50:49,1724,,,6,1670,4,175,395,6.0,6.0,6.0,251,126.0
3.0,2015-02-07 23:05:03,2015-02-07 23:35:05,6668,,,6,3538,3,100,1050,7.0,8.0,13.0,251,745.0
,2015-02-09 02:09:40,2015-02-09 03:03:06,3990,italian,2.0,6,10000,6,400,2800,89.0,75.0,145.0,251,741.0
2.0,2015-01-24 05:14:44,2015-01-24 05:55:35,1997,,,4,4696,2,1099,1199,27.0,27.0,47.0,251,622.0
3.0,2015-01-24 21:50:40,2015-01-24 22:43:14,2952,,1.0,2,2000,2,800,1000,17.0,14.0,14.0,446,846.0
3.0,2015-01-28 02:29:14,2015-01-28 02:55:15,2952,,1.0,3,1500,3,200,1000,37.0,37.0,41.0,446,520.0
3.0,2015-02-15 02:14:51,2015-02-15 03:00:26,2952,,4.0,4,3250,4,300,1000,58.0,51.0,53.0,446,675.0
3.0,2015-01-29 00:09:43,2015-01-29 00:55:10,2952,,1.0,3,3000,3,800,1000,13.0,12.0,12.0,446,714.0
3.0,2015-01-27 04:57:25,2015-01-27 05:33:40,2952,,1.0,3,2250,3,300,1000,12.0,11.0,13.0,446,494.0
3.0,2015-02-14 02:46:32,2015-02-14 03:46:33,2952,,4.0,3,1550,3,150,1000,57.0,55.0,67.0,446,823.0
3.0,2015-02-08 03:26:23,2015-02-08 04:37:10,2952,,1.0,3,2200,3,200,1000,44.0,43.0,49.0,446,590.0
3.0,2015-01-23 22:21:23,2015-01-23 22:51:18,2952,,1.0,4,2250,3,150,1000,30.0,9.0,10.0,446,665.0
3.0,2015-02-08 01:00:48,2015-02-08 01:49:28,2952,,1.0,2,2000,2,800,1000,37.0,20.0,19.0,446,839.0
3.0,2015-02-03 04:22:19,2015-02-03 05:45:33,2952,,1.0,4,2600,4,300,1000,21.0,26.0,26.0,446,810.0
3.0,2015-02-07 03:38:58,2015-02-07 04:25:03,2952,,1.0,7,3250,3,150,1200,48.0,50.0,53.0,446,747.0
3.0,2015-02-07 01:15:24,2015-02-07 01:51:36,2952,,1.0,9,3300,6,100,1000,26.0,27.0,23.0,446,590.0
3.0,2015-01-24 21:40:17,2015-01-24 22:31:53,2952,,1.0,4,2800,4,300,1200,16.0,15.0,16.0,446,836.0
3.0,2015-02-04 01:33:43,2015-02-04 02:10:20,2952,,1.0,6,3100,4,200,1000,26.0,20.0,20.0,446,841.0
3.0,2015-01-31 02:28:45,2015-01-31 03:44:19,2952,,1.0,7,4700,6,200,1000,62.0,62.0,63.0,446,953.0
3.0,2015-02-15 00:57:47,2015-02-15 01:46:43,2952,,1.0,5,2900,5,200,1000,31.0,19.0,28.0,446,843.0
1.0,2015-01-29 00:57:22,2015-01-29 01:40:19,2938,pizza,,1,995,1,695,695,11.0,7.0,6.0,446,1058.0
1.0,2015-02-16 21:05:14,2015-02-16 21:53:17,4324,,5.0,3,2900,3,700,1300,17.0,16.0,17.0,251,269.0
6.0,2015-02-15 03:25:02,2015-02-15 04:18:32,434,japanese,3.0,4,2050,4,450,600,,,,251,238.0
6.0,2015-02-07 03:02:17,2015-02-07 03:32:04,434,japanese,3.0,4,4100,4,600,1300,,,,251,184.0
,2015-01-28 02:00:14,2015-01-28 02:40:33,6829,,,5,4910,4,175,1250,6.0,7.0,6.0,446,441.0
,2015-02-10 04:03:25,2015-02-10 04:37:44,6025,american,,2,2400,1,1200,1200,42.0,43.0,49.0,446,704.0
4.0,2015-02-12 23:24:05,2015-02-12 23:43:04,4369,,2.0,2,1790,2,695,1095,13.0,3.0,3.0,251,112.0
4.0,2015-02-07 01:55:59,2015-02-07 03:08:47,4369,,2.0,5,2225,3,295,895,11.0,11.0,17.0,251,608.0
4.0,2015-02-04 00:44:25,2015-02-04 01:42:13,4369,,2.0,11,4795,5,395,595,3.0,5.0,6.0,251,766.0
4.0,2015-01-29 02:27:29,2015-01-29 03:39:29,4369,,2.0,6,2775,5,150,695,14.0,11.0,17.0,251,452.0
4.0,2015-02-02 01:59:12,2015-02-02 04:00:53,4369,,2.0,7,4665,7,395,1095,13.0,7.0,10.0,251,545.0
4.0,2015-01-30 02:52:34,2015-01-30 03:50:19,4369,,2.0,4,2230,4,395,895,13.0,13.0,16.0,251,723.0
4.0,2015-02-03 03:02:29,2015-02-03 05:28:18,4369,,2.0,7,5220,6,150,1095,14.0,15.0,17.0,251,538.0
4.0,2015-02-11 01:45:55,2015-02-11 02:29:04,4369,,2.0,4,4035,3,150,1395,11.0,12.0,14.0,251,617.0
4.0,2015-02-02 23:46:50,2015-02-03 00:56:00,4369,,2.0,1,1095,1,1095,1095,5.0,5.0,4.0,251,664.0
4.0,2015-02-09 00:43:22,2015-02-09 01:23:16,4369,,2.0,4,2435,4,150,995,7.0,4.0,3.0,251,558.0
4.0,2015-02-17 04:49:16,2015-02-17 05:11:18,4369,,2.0,2,740,2,295,445,10.0,8.0,8.0,251,620.0
4.0,2015-02-08 01:57:25,2015-02-08 02:54:04,4369,,2.0,2,1990,2,895,1095,16.0,7.0,13.0,251,628.0
4.0,2015-02-07 05:11:46,2015-02-07 05:49:05,4369,,2.0,2,1990,2,995,995,10.0,8.0,8.0,251,688.0
4.0,2015-02-10 01:15:38,2015-02-10 01:56:09,4369,,2.0,1,1095,1,1095,1095,11.0,7.0,8.0,251,724.0
4.0,2015-01-23 01:12:42,2015-01-23 02:57:46,4369,,2.0,7,4115,6,395,895,8.0,4.0,6.0,251,612.0
4.0,2015-01-31 02:15:26,2015-01-31 03:23:16,4369,,2.0,2,1977,2,522,1172,14.0,4.0,16.0,251,725.0
4.0,2015-01-26 01:35:28,2015-01-26 02:14:24,4369,,2.0,2,2190,2,1095,1095,13.0,10.0,10.0,251,557.0
4.0,2015-01-26 02:43:45,2015-01-26 03:18:09,4369,,2.0,3,1935,3,395,1095,11.0,11.0,14.0,251,356.0
4.0,2015-02-06 03:31:40,2015-02-06 04:22:21,4369,,2.0,5,2275,5,345,595,16.0,12.0,15.0,251,734.0
4.0,2015-02-03 04:26:51,2015-02-03 05:12:54,4369,,2.0,1,1395,1,1395,1395,14.0,14.0,15.0,251,501.0
4.0,2015-02-13 01:52:02,2015-02-13 02:43:02,4369,,2.0,5,3725,5,445,1195,9.0,9.0,16.0,251,178.0
4.0,2015-02-08 02:22:23,2015-02-08 03:26:14,4369,,2.0,5,2225,3,295,895,15.0,12.0,18.0,251,608.0
4.0,2015-02-14 03:44:41,2015-02-14 04:36:53,4369,,2.0,5,2225,3,295,895,13.0,8.0,18.0,251,613.0
4.0,2015-02-02 01:31:14,2015-02-02 03:44:31,4369,,2.0,9,6455,8,295,1095,12.0,8.0,8.0,251,697.0
4.0,2015-02-12 03:28:19,2015-02-12 04:08:24,4369,,2.0,5,2675,4,445,595,14.0,14.0,20.0,251,676.0
4.0,2015-02-03 02:06:12,2015-02-03 03:45:51,4369,,2.0,10,4965,8,150,795,15.0,13.0,15.0,251,672.0
4.0,2015-01-22 21:28:07,2015-01-22 22:19:38,4369,,2.0,2,2040,2,445,1595,6.0,6.0,6.0,251,551.0
6.0,2015-02-11 22:37:50,2015-02-11 23:19:07,5606,american,3.0,1,850,1,850,850,,,,251,855.0
6.0,2015-02-12 23:14:41,2015-02-13 00:14:29,5606,american,3.0,1,2015,1,1529,1592,,,,251,525.0
6.0,2015-02-03 02:42:02,2015-02-03 03:39:18,5606,american,3.0,4,4125,3,375,1475,,,,251,465.0
6.0,2015-02-02 02:54:54,2015-02-02 04:01:12,5606,american,3.0,2,1550,2,700,800,,,,251,466.0
6.0,2015-02-02 02:18:31,2015-02-02 03:15:47,5606,american,3.0,5,3625,5,375,850,,,,251,272.0
6.0,2015-02-10 05:27:49,2015-02-10 05:55:03,5606,american,3.0,3,1425,3,225,800,,,,251,465.0
6.0,2015-02-13 03:22:02,2015-02-13 04:06:10,5606,american,3.0,1,1125,1,1125,1125,,,,251,248.0
6.0,2015-02-16 00:32:57,2015-02-16 01:07:38,5606,american,3.0,3,1950,3,350,800,,,,251,626.0
6.0,2015-02-09 04:28:02,2015-02-09 05:10:32,5606,american,3.0,2,1275,2,350,800,,,,251,319.0
6.0,2015-02-01 05:05:16,2015-02-01 05:41:01,5606,american,3.0,4,2875,4,350,800,,,,251,577.0
6.0,2015-02-14 04:27:20,2015-02-14 05:02:56,5606,american,3.0,1,800,1,800,800,,,,251,716.0
6.0,2015-02-07 03:05:23,2015-02-07 03:47:31,5606,american,3.0,7,3750,3,200,800,,,,251,229.0
6.0,2015-02-04 02:39:54,2015-02-04 03:16:47,5606,american,3.0,3,1950,3,350,800,,,,251,624.0
6.0,2015-02-05 02:36:40,2015-02-05 03:40:05,5606,american,3.0,3,1950,3,350,800,,,,251,166.0
6.0,2015-02-14 04:19:53,2015-02-14 05:08:34,5606,american,3.0,4,2375,4,350,850,,,,251,921.0
6.0,2015-02-16 05:42:32,2015-02-16 06:13:48,5606,american,3.0,2,1600,2,800,800,,,,251,870.0
6.0,2015-01-29 02:07:45,2015-01-29 02:53:40,5606,american,3.0,2,1800,2,200,800,,,,251,796.0
6.0,2015-02-16 04:10:15,2015-02-16 04:52:57,5606,american,3.0,3,1850,3,350,800,,,,251,887.0
6.0,2015-02-14 18:28:46,2015-02-14 19:03:36,5606,american,3.0,2,1700,2,850,850,,,,251,626.0
6.0,2015-02-09 04:26:04,2015-02-09 04:55:47,5606,american,3.0,4,2550,3,375,800,,,,251,331.0
6.0,2015-02-16 01:48:03,2015-02-16 02:42:10,5606,american,3.0,2,1175,2,375,800,,,,251,622.0
6.0,2015-02-17 19:21:51,2015-02-17 20:39:12,5606,american,3.0,15,11075,12,200,1475,,,,251,474.0
6.0,2015-02-12 04:52:38,2015-02-12 05:35:59,5606,american,3.0,2,1600,2,800,800,,,,251,624.0
6.0,2015-02-10 04:58:08,2015-02-10 05:41:02,5606,american,3.0,4,2400,3,375,800,,,,251,913.0
6.0,2015-02-06 03:20:08,2015-02-06 03:55:55,5606,american,3.0,3,2075,2,375,800,,,,251,495.0
6.0,2015-02-15 00:59:19,2015-02-15 01:44:57,5606,american,3.0,1,1475,1,1475,1475,,,,251,1212.0
1.0,2015-02-07 16:06:56,2015-02-07 16:39:08,6252,,1.0,4,3255,4,540,1095,7.0,5.0,10.0,251,696.0
,2015-02-08 02:52:14,2015-02-08 04:21:10,414,,,4,1860,2,405,485,23.0,24.0,36.0,251,851.0
1.0,2015-01-26 00:22:44,2015-01-26 01:58:22,5711,,,2,2497,2,699,1599,17.0,20.0,43.0,251,801.0
4.0,2015-01-30 02:35:01,2015-01-30 03:13:18,1699,catering,3.0,3,4400,2,1400,1600,,,,251,263.0
2.0,2015-01-29 19:46:01,2015-01-29 20:30:50,6078,fast,4.0,6,994,3,129,249,62.0,58.0,87.0,251,
2.0,2015-02-15 03:21:27,2015-02-15 04:11:32,6302,american,3.0,2,3400,2,1300,1400,,,,446,434.0
6.0,2015-02-05 01:31:27,2015-02-05 02:30:12,6302,burger,1.0,1,1500,1,1200,1200,,,,446,1090.0
6.0,2015-01-31 02:58:04,2015-01-31 04:09:39,6302,burger,1.0,1,1700,1,1400,1400,,,,446,636.0
6.0,2015-02-16 03:05:53,2015-02-16 04:24:30,6302,burger,1.0,1,1450,1,900,900,,,,446,1037.0
6.0,2015-02-17 04:09:50,2015-02-17 04:39:40,6302,burger,1.0,1,1950,1,1400,1400,,,,446,1079.0
6.0,2015-02-17 00:47:33,2015-02-17 01:26:24,6302,burger,1.0,1,2100,1,1400,1400,,,,446,371.0
5.0,2015-02-16 00:20:41,2015-02-16 01:27:49,6302,mexican,2.0,1,1700,1,1400,1400,,,,446,991.0
6.0,2015-02-15 02:36:03,2015-02-15 03:55:03,6302,burger,1.0,2,3200,2,1200,1400,,,,446,321.0
6.0,2015-02-05 04:04:15,2015-02-05 05:48:07,6302,burger,1.0,3,4550,3,800,1400,,,,446,392.0
6.0,2015-02-15 04:07:42,2015-02-15 05:16:54,6302,burger,1.0,3,3554,2,362,1471,,,,446,554.0
6.0,2015-02-01 02:34:02,2015-02-01 03:38:06,6302,burger,1.0,3,3000,3,400,1300,,,,446,597.0
6.0,2015-02-18 03:02:52,2015-02-18 03:31:40,6302,burger,1.0,2,1700,2,300,1400,,,,446,286.0
6.0,2015-01-26 02:44:05,2015-01-26 03:16:19,6302,burger,1.0,1,1950,1,1400,1400,,,,446,585.0
6.0,2015-02-15 02:35:14,2015-02-15 03:50:58,6302,burger,1.0,1,1800,1,1400,1400,,,,446,788.0
6.0,2015-02-07 04:38:39,2015-02-07 05:50:30,6302,burger,1.0,2,3050,2,1100,1400,,,,446,733.0
6.0,2015-02-01 03:24:20,2015-02-01 04:29:05,6302,burger,1.0,1,1990,1,1279,1288,,,,446,587.0
6.0,2015-02-17 03:03:12,2015-02-17 04:18:47,6302,burger,1.0,3,4600,3,1100,1300,,,,446,925.0
2.0,2015-01-25 03:33:59,2015-01-25 05:26:35,6302,italian,1.0,2,3400,1,1400,1400,,,,446,229.0
6.0,2015-02-03 03:22:02,2015-02-03 04:10:20,6302,burger,1.0,1,1400,1,1400,1400,,,,446,267.0
6.0,2015-01-28 04:44:35,2015-01-28 05:10:40,6302,burger,1.0,2,1950,2,550,1400,,,,446,541.0
6.0,2015-02-16 01:48:02,2015-02-16 02:40:40,6302,burger,1.0,3,2500,3,300,1300,,,,446,637.0
6.0,2015-01-28 02:38:11,2015-01-28 03:40:47,6302,burger,1.0,3,2250,3,300,1400,,,,446,727.0
6.0,2015-02-06 20:50:19,2015-02-06 21:33:08,6302,burger,1.0,1,1400,1,900,900,,,,446,797.0
6.0,2015-02-15 22:02:08,2015-02-15 22:49:46,6302,burger,1.0,1,1400,1,1400,1400,,,,446,894.0
4.0,2015-02-17 05:07:14,2015-02-17 05:53:40,6302,italian,1.0,1,1300,1,900,900,,,,446,1137.0
6.0,2015-01-24 05:21:24,2015-01-24 05:54:13,6302,burger,1.0,1,2050,1,1500,1500,,,,446,295.0
6.0,2015-02-15 02:29:02,2015-02-15 03:46:14,6302,burger,1.0,1,2300,1,1400,1400,,,,446,165.0
6.0,2015-01-22 03:40:37,2015-01-22 04:15:38,6302,burger,1.0,1,1950,1,1400,1400,,,,446,218.0
6.0,2015-02-17 05:09:23,2015-02-17 05:36:36,6302,burger,1.0,1,1950,1,1400,1400,,,,446,593.0
6.0,2015-02-18 02:50:32,2015-02-18 03:26:31,6302,burger,1.0,2,2250,2,300,1400,,,,446,640.0
2.0,2015-01-29 20:03:21,2015-01-29 20:45:08,6081,italian,1.0,2,1058,2,329,729,68.0,60.0,82.0,446,
2.0,2015-02-05 03:08:33,2015-02-05 03:49:13,6081,italian,,1,1698,1,1698,1698,103.0,108.0,178.0,446,675.0
5.0,2015-02-12 01:02:47,2015-02-12 01:55:52,6632,,3.0,5,3020,5,95,1075,4.0,4.0,5.0,446,824.0
,2015-02-04 02:35:58,2015-02-04 03:15:17,3286,pasta,3.0,3,1615,3,295,925,106.0,82.0,122.0,251,710.0
2.0,2015-01-25 02:46:19,2015-01-25 03:36:18,2547,,,4,7800,4,1500,1800,106.0,129.0,156.0,251,448.0
6.0,2015-02-05 01:32:19,2015-02-05 02:18:49,3394,pizza,1.0,1,2225,1,1775,1775,,,,446,1023.0
6.0,2015-02-06 02:38:57,2015-02-06 03:33:24,3394,pizza,1.0,1,2225,1,1775,1775,,,,446,258.0
6.0,2015-01-28 05:03:34,2015-01-28 05:42:10,3394,pizza,1.0,1,2330,1,2330,2330,,,,446,541.0
6.0,2015-01-23 03:39:43,2015-01-23 04:09:54,3394,pizza,1.0,2,2700,2,700,1775,,,,446,209.0
6.0,2015-02-08 03:38:25,2015-02-08 04:32:17,3394,pizza,1.0,1,1775,1,1775,1775,,,,446,84.0
6.0,2015-02-15 03:04:32,2015-02-15 04:14:54,3394,pizza,4.0,2,3150,2,700,1775,,,,446,403.0
6.0,2015-02-07 03:18:26,2015-02-07 04:00:27,3394,pizza,1.0,2,2900,2,700,1775,,,,446,221.0
6.0,2015-02-08 05:03:50,2015-02-08 05:35:00,3394,pizza,1.0,1,2330,1,2330,2330,,,,446,298.0
6.0,2015-01-31 02:47:12,2015-01-31 03:36:24,3394,pizza,1.0,1,2330,1,2330,2330,,,,446,210.0
6.0,2015-02-03 01:45:24,2015-02-03 02:27:32,3394,pizza,1.0,2,3380,2,700,2330,,,,446,344.0
6.0,2015-02-07 20:57:42,2015-02-07 21:32:00,3394,pizza,1.0,2,3030,2,700,2330,,,,446,464.0
,2015-02-15 01:38:31,2015-02-15 02:13:27,3216,,3.0,2,2287,2,703,1559,46.0,42.0,65.0,251,618.0
2.0,2015-02-07 03:23:16,2015-02-07 04:24:25,3216,thai,,2,1690,2,795,895,61.0,57.0,121.0,251,941.0
1.0,2015-02-17 03:12:44,2015-02-17 04:25:44,6025,,,2,2350,2,1150,1200,39.0,39.0,70.0,446,582.0
6.0,2015-01-26 03:30:46,2015-01-26 04:16:59,5606,american,3.0,4,2375,3,200,800,,,,251,620.0
6.0,2015-02-08 19:14:15,2015-02-08 19:41:12,5606,american,3.0,1,1193,1,923,1001,,,,251,290.0
6.0,2015-02-13 02:18:58,2015-02-13 03:01:28,5606,american,3.0,2,1275,2,575,700,,,,251,553.0
6.0,2015-02-14 22:04:58,2015-02-14 22:40:51,5606,american,3.0,2,1275,2,350,800,,,,251,318.0
6.0,2015-02-10 02:07:21,2015-02-10 03:06:11,5606,american,3.0,3,2950,2,700,1125,,,,251,544.0
6.0,2015-02-15 18:05:51,2015-02-15 18:35:28,4430,breakfast,1.0,5,1537,4,125,799,,,,446,521.0
6.0,2015-02-01 18:07:28,2015-02-01 19:18:17,4430,breakfast,1.0,4,1474,2,125,649,,,,446,526.0
6.0,2015-01-25 17:50:03,2015-01-25 18:29:53,4430,breakfast,1.0,3,779,2,125,189,,,,446,426.0
6.0,2015-01-26 17:46:21,2015-01-26 18:44:24,4430,breakfast,1.0,3,1277,2,279,469,,,,446,587.0
4.0,2015-02-16 02:24:48,2015-02-16 03:36:39,4369,,2.0,3,2185,3,545,1095,10.0,10.0,10.0,251,668.0
4.0,2015-02-03 20:51:08,2015-02-03 21:27:53,4369,,2.0,3,1940,3,150,1095,5.0,4.0,7.0,251,369.0
4.0,2015-02-06 02:01:06,2015-02-06 02:40:10,4369,,2.0,4,3830,4,445,1195,16.0,13.0,14.0,251,557.0
4.0,2015-02-12 01:42:20,2015-02-12 02:44:57,4369,,2.0,6,3720,6,195,1095,16.0,12.0,11.0,251,295.0
4.0,2015-02-10 00:30:41,2015-02-10 00:55:59,4369,,2.0,2,1490,2,395,1095,8.0,2.0,2.0,251,366.0
4.0,2015-01-25 03:28:48,2015-01-25 04:19:17,4369,,2.0,3,2485,3,495,1095,8.0,8.0,13.0,251,94.0
4.0,2015-01-28 21:36:37,2015-01-28 22:15:13,4369,,2.0,3,3285,3,1095,1095,4.0,4.0,6.0,251,462.0
,2015-02-16 01:42:39,2015-02-16 02:56:51,3624,,4.0,5,6600,4,850,1700,68.0,62.0,83.0,446,656.0
,2015-01-30 03:02:05,2015-01-30 03:42:43,6252,,,2,700,2,350,350,100.0,87.0,142.0,251,846.0
1.0,2015-02-09 19:15:55,2015-02-09 19:53:22,5153,salad,1.0,2,1120,2,201,690,,,,446,699.0
6.0,2015-02-17 05:06:37,2015-02-17 05:38:14,5595,chinese,3.0,2,1396,2,198,1198,,,,251,820.0
6.0,2015-02-01 06:14:53,2015-02-01 06:42:15,5595,chinese,3.0,1,1198,1,1198,1198,,,,251,528.0
6.0,2015-02-03 20:25:06,2015-02-03 22:18:32,5595,chinese,3.0,12,11276,12,498,1298,,,,251,572.0
6.0,2015-01-28 05:24:33,2015-01-28 05:42:15,6302,burger,1.0,1,550,1,550,550,,,,446,467.0
6.0,2015-01-25 02:03:31,2015-01-25 02:46:20,6302,burger,1.0,2,3850,2,1200,1400,,,,446,241.0
6.0,2015-02-15 00:29:29,2015-02-15 01:33:38,6302,burger,1.0,6,11050,4,900,1400,,,,446,812.0
6.0,2015-02-15 20:31:27,2015-02-15 20:59:29,6302,burger,1.0,3,3400,2,300,1300,,,,446,385.0
6.0,2015-02-14 02:08:41,2015-02-14 02:45:36,6302,burger,1.0,1,1950,1,1400,1400,,,,446,277.0
6.0,2015-01-30 03:40:48,2015-01-30 04:29:09,6302,burger,1.0,3,2800,3,300,1300,,,,446,636.0
6.0,2015-01-22 02:18:32,2015-01-22 03:07:16,6302,burger,1.0,1,1700,1,1400,1400,,,,446,323.0
6.0,2015-02-15 20:54:01,2015-02-15 21:49:42,6302,burger,4.0,1,1950,1,1400,1400,,,,446,575.0
6.0,2015-02-01 01:12:58,2015-02-01 02:09:05,6302,burger,1.0,2,3050,2,1000,1500,,,,446,151.0
2.0,2015-02-18 05:10:32,2015-02-18 05:31:41,6302,other,1.0,1,1700,1,1400,1400,,,,446,296.0
6.0,2015-02-18 01:15:32,2015-02-18 01:49:28,6302,burger,1.0,2,1100,2,550,550,,,,446,467.0
6.0,2015-01-26 03:55:30,2015-01-26 04:45:34,6302,burger,1.0,2,2400,2,300,1400,,,,446,747.0
6.0,2015-01-23 22:25:05,2015-01-23 22:49:11,6302,burger,1.0,2,1850,2,550,1300,,,,446,515.0
2.0,2015-02-16 04:22:39,2015-02-16 04:49:38,6302,indian,5.0,2,3200,2,1400,1400,,,,446,258.0
6.0,2015-02-16 02:19:19,2015-02-16 03:17:18,6302,burger,1.0,3,3300,2,300,1400,,,,446,323.0
6.0,2015-02-07 04:53:37,2015-02-07 05:14:34,6302,burger,1.0,1,1500,1,1200,1200,,,,446,486.0
6.0,2015-01-29 20:51:25,2015-01-29 21:21:48,6302,burger,1.0,2,1950,2,550,1400,,,,446,204.0
6.0,2015-02-16 21:35:14,2015-02-16 21:57:18,6302,burger,1.0,2,1750,2,300,900,,,,446,484.0
6.0,2015-02-16 00:03:46,2015-02-16 00:47:37,6302,burger,1.0,6,8850,5,300,1500,,,,446,556.0
6.0,2015-02-14 21:17:06,2015-02-14 22:00:59,6302,burger,1.0,3,2850,3,550,1400,,,,446,928.0
2.0,2015-02-01 04:10:25,2015-02-01 04:59:24,6302,italian,4.0,1,1600,1,1300,1300,,,,446,164.0
1.0,2015-02-11 16:52:16,2015-02-11 17:24:00,1811,,2.0,4,2650,4,550,800,4.0,2.0,1.0,251,403.0
3.0,2015-01-26 20:25:20,2015-01-26 21:03:20,4788,burger,5.0,1,970,1,695,695,,,,251,903.0
3.0,2015-01-25 00:44:47,2015-01-25 01:15:13,4788,burger,5.0,4,2180,3,295,895,,,,251,607.0
3.0,2015-02-05 03:23:58,2015-02-05 04:03:41,4788,burger,5.0,1,595,1,595,595,,,,251,698.0
3.0,2015-02-03 21:42:57,2015-02-03 22:30:46,4788,burger,5.0,1,695,1,695,695,,,,251,648.0
3.0,2015-01-22 20:26:09,2015-01-22 21:36:13,4788,burger,5.0,2,1040,2,295,745,,,,251,648.0
3.0,2015-02-17 01:10:47,2015-02-17 02:15:37,4788,burger,5.0,1,970,1,695,695,,,,251,640.0
3.0,2015-01-30 02:55:30,2015-01-30 03:30:34,4788,burger,5.0,4,2530,4,295,795,,,,251,478.0
3.0,2015-02-05 01:13:57,2015-02-05 02:28:02,4788,burger,5.0,4,2235,3,295,775,,,,251,543.0
3.0,2015-02-16 05:50:53,2015-02-16 07:17:40,90,american,,2,1350,1,675,675,0.0,0.0,0.0,446,330.0
,2015-01-31 01:56:34,2015-01-31 02:53:48,3286,,3.0,4,3935,4,450,1495,110.0,81.0,170.0,251,793.0
2.0,2015-01-29 02:28:00,2015-01-29 03:27:24,2547,italian,5.0,3,6600,1,2200,2200,91.0,74.0,119.0,251,
,2015-01-31 02:33:18,2015-01-31 03:42:47,265,,5.0,4,5090,4,350,2295,88.0,81.0,160.0,251,821.0
4.0,2015-01-28 02:42:49,2015-01-28 03:34:07,265,,,3,3840,3,350,1895,87.0,82.0,116.0,251,573.0
4.0,2015-01-29 20:16:03,2015-01-29 20:59:06,4864,indian,2.0,2,798,2,299,499,79.0,79.0,82.0,251,
6.0,2015-01-27 01:56:14,2015-01-27 02:55:45,3339,indian,3.0,5,3485,5,150,1095,,,,251,535.0
6.0,2015-01-30 02:39:37,2015-01-30 03:44:40,3339,indian,3.0,5,2840,5,150,1195,,,,251,397.0
1.0,2015-02-13 04:24:20,2015-02-13 04:50:42,3339,malaysian,3.0,5,3085,4,250,1195,,,,251,645.0
6.0,2015-01-27 02:18:42,2015-01-27 03:08:16,3339,indian,3.0,4,2590,4,150,1195,,,,251,651.0
6.0,2015-02-01 02:59:32,2015-02-01 04:02:06,3339,indian,3.0,4,2890,3,250,1195,,,,251,549.0
6.0,2015-01-30 03:10:44,2015-01-30 03:57:26,3339,indian,3.0,7,4385,7,150,1295,,,,251,789.0
6.0,2015-01-31 04:20:43,2015-01-31 05:17:16,3339,indian,3.0,3,2232,3,378,1122,,,,251,427.0
6.0,2015-02-11 02:50:26,2015-02-11 03:31:27,3339,indian,3.0,5,2285,4,250,995,,,,251,550.0
6.0,2015-02-11 02:37:15,2015-02-11 03:28:48,3339,indian,3.0,5,2740,4,150,1195,,,,251,348.0
6.0,2015-02-02 20:38:38,2015-02-02 21:13:16,3339,indian,3.0,3,1595,3,150,1195,,,,251,313.0
4.0,2015-01-29 01:50:41,2015-01-29 02:45:36,5571,italian,1.0,5,8800,4,600,2100,16.0,7.0,9.0,446,
6.0,2015-02-14 04:13:55,2015-02-14 05:06:31,5046,chinese,3.0,4,4180,3,495,1295,,,,251,515.0
6.0,2015-02-08 01:25:12,2015-02-08 02:11:30,5046,chinese,3.0,3,1740,3,150,895,,,,251,458.0
6.0,2015-01-25 01:10:04,2015-01-25 01:55:16,5046,chinese,3.0,2,1270,2,175,1095,,,,251,401.0
6.0,2015-02-11 03:30:51,2015-02-11 04:22:21,5046,chinese,3.0,3,2385,3,495,1395,,,,251,1061.0
6.0,2015-02-04 01:44:23,2015-02-04 02:02:13,5046,chinese,3.0,1,1195,1,1195,1195,,,,251,336.0
6.0,2015-02-16 02:48:16,2015-02-16 03:56:00,5046,chinese,3.0,5,2075,5,395,495,,,,251,964.0
6.0,2015-01-31 03:37:43,2015-01-31 04:29:05,5046,chinese,3.0,2,2290,2,1095,1195,,,,251,680.0
6.0,2015-02-10 00:58:57,2015-02-10 01:29:50,5046,chinese,3.0,4,2280,4,395,995,,,,251,393.0
6.0,2015-02-17 20:06:35,2015-02-17 20:38:57,5046,chinese,3.0,3,1440,3,150,695,,,,251,469.0
6.0,2015-01-25 01:03:31,2015-01-25 01:37:33,5046,chinese,3.0,8,5125,6,150,1495,,,,251,242.0
6.0,2015-01-24 03:25:11,2015-01-24 04:23:23,5046,chinese,3.0,6,4819,6,590,1181,,,,251,624.0
6.0,2015-02-11 04:27:15,2015-02-11 04:58:03,5046,chinese,3.0,2,1815,2,695,995,,,,251,971.0
6.0,2015-02-08 04:10:38,2015-02-08 04:46:06,5046,chinese,3.0,3,2685,3,695,1095,,,,251,210.0
6.0,2015-02-09 01:03:17,2015-02-09 01:35:47,5046,chinese,3.0,2,1590,2,495,1095,,,,251,644.0
6.0,2015-02-07 02:41:34,2015-02-07 03:35:09,5046,chinese,3.0,7,4275,7,150,1050,,,,251,597.0
6.0,2015-02-17 01:11:03,2015-02-17 02:07:00,5046,chinese,3.0,6,4870,5,595,1095,,,,251,469.0
